date,store_id,sku_id,final_price,promo_flag,promo_depth,base_price,pred_units,revenue,margin
2024-03-08,S01,SKU001,10.49,0,0.0,10.49,12.569357872009277,131.8525640773773,131.8525640773773
2024-03-08,S01,SKU002,15.49,0,0.0,15.49,14.155580520629883,219.26994226455687,219.26994226455687
2024-03-08,S01,SKU003,21.99,0,0.0,21.99,13.57758617401123,298.57111996650696,298.57111996650696
2024-03-08,S02,SKU001,10.49,0,0.0,10.49,14.660487174987793,153.78851046562195,153.78851046562195
2024-03-08,S02,SKU002,15.49,0,0.0,15.49,17.025066375732422,263.7182781600952,263.7182781600952
2024-03-08,S02,SKU003,21.99,0,0.0,21.99,17.219161987304688,378.6493721008301,378.6493721008301
2024-03-08,S03,SKU001,10.49,0,0.0,10.49,18.09506607055664,189.81724308013915,189.81724308013915
2024-03-08,S03,SKU002,15.49,0,0.0,15.49,19.991199493408203,309.66368015289305,309.66368015289305
2024-03-08,S03,SKU003,21.99,0,0.0,21.99,19.20148468017578,422.2406481170654,422.2406481170654
2024-03-08,S04,SKU001,10.49,0,0.0,10.49,20.29727554321289,212.91842044830324,212.91842044830324
2024-03-08,S04,SKU002,15.49,0,0.0,15.49,22.646942138671875,350.80113372802737,350.80113372802737
2024-03-08,S04,SKU003,21.99,0,0.0,21.99,22.05835723876953,485.06327568054195,485.06327568054195
2024-03-08,S05,SKU001,10.49,0,0.0,10.49,23.80720329284668,249.73756254196167,249.73756254196167
2024-03-08,S05,SKU002,15.49,0,0.0,15.49,26.46497917175293,409.94252737045286,409.94252737045286
2024-03-08,S05,SKU003,21.99,0,0.0,21.99,25.430049896240234,559.2067972183227,559.2067972183227
2024-03-09,S01,SKU001,9.091333333333331,1,0.1333333333333334,10.49,24.155977249145508,219.61004116439815,219.61004116439815
2024-03-09,S01,SKU002,13.424666666666669,1,0.1333333333333333,15.49,28.46709442138672,382.16125357564295,382.16125357564295
2024-03-09,S01,SKU003,19.058,1,0.1333333333333332,21.99,32.70526885986328,623.2970139312744,623.2970139312744
2024-03-09,S02,SKU001,9.091333333333331,1,0.1333333333333334,10.49,26.362592697143555,239.67111774063105,239.67111774063105
2024-03-09,S02,SKU002,13.424666666666669,1,0.1333333333333333,15.49,30.23981475830078,405.95943319193526,405.95943319193526
2024-03-09,S02,SKU003,19.058,1,0.1333333333333332,21.99,34.61666488647461,659.7243994064331,659.7243994064331
2024-03-09,S03,SKU001,9.091333333333331,1,0.1333333333333334,10.49,28.52201271057129,259.30312488937375,259.30312488937375
2024-03-09,S03,SKU002,13.424666666666669,1,0.1333333333333333,15.49,34.454837799072266,462.5447125066122,462.5447125066122
2024-03-09,S03,SKU003,19.058,1,0.1333333333333332,21.99,39.139495849609375,745.9205119018554,745.9205119018554
2024-03-09,S04,SKU001,9.091333333333331,1,0.1333333333333334,10.49,28.587711334228516,259.9004129765828,259.9004129765828
2024-03-09,S04,SKU002,13.424666666666669,1,0.1333333333333333,15.49,36.0505485534668,483.966597480774,483.966597480774
2024-03-09,S04,SKU003,19.058,1,0.1333333333333332,21.99,40.779014587402344,777.1664600067138,777.1664600067138
2024-03-09,S05,SKU001,9.091333333333331,1,0.1333333333333334,10.49,35.18996047973633,319.9236607081095,319.9236607081095
2024-03-09,S05,SKU002,13.424666666666669,1,0.1333333333333333,15.49,39.58950424194336,531.4758979466757,531.4758979466757
2024-03-09,S05,SKU003,19.058,1,0.1333333333333332,21.99,44.97343826293945,857.1037864151001,857.1037864151001
2024-03-10,S01,SKU001,10.49,0,0.0,10.49,13.458701133728027,141.181774892807,141.181774892807
2024-03-10,S01,SKU002,15.49,0,0.0,15.49,15.06195068359375,233.3096160888672,233.3096160888672
2024-03-10,S01,SKU003,21.99,0,0.0,21.99,14.833831787109375,326.19596099853516,326.19596099853516
2024-03-10,S02,SKU001,10.49,0,0.0,10.49,15.853116989135742,166.29919721603395,166.29919721603395
2024-03-10,S02,SKU002,15.49,0,0.0,15.49,18.0413818359375,279.46100463867185,279.46100463867185
2024-03-10,S02,SKU003,21.99,0,0.0,21.99,18.443737030029297,405.5777772903442,405.5777772903442
2024-03-10,S03,SKU001,10.49,0,0.0,10.49,19.227378845214844,201.6952040863037,201.6952040863037
2024-03-10,S03,SKU002,15.49,0,0.0,15.49,21.188610076904297,328.21157009124755,328.21157009124755
2024-03-10,S03,SKU003,21.99,0,0.0,21.99,20.57837677001953,452.5185051727295,452.5185051727295
2024-03-10,S04,SKU001,10.49,0,0.0,10.49,22.02135467529297,231.00401054382326,231.00401054382326
2024-03-10,S04,SKU002,15.49,0,0.0,15.49,24.967313766479492,386.74369024276734,386.74369024276734
2024-03-10,S04,SKU003,21.99,0,0.0,21.99,24.6971492767334,543.0903125953674,543.0903125953674
2024-03-10,S05,SKU001,10.49,0,0.0,10.49,25.612375259399414,268.6738164710999,268.6738164710999
2024-03-10,S05,SKU002,15.49,0,0.0,15.49,28.643800735473633,443.6924733924866,443.6924733924866
2024-03-10,S05,SKU003,21.99,0,0.0,21.99,27.77814292907715,610.8413630104064,610.8413630104064
2024-03-11,S01,SKU001,10.49,0,0.0,10.49,12.4655122756958,130.76322377204895,130.76322377204895
2024-03-11,S01,SKU002,15.49,0,0.0,15.49,14.034209251403809,217.389901304245,217.389901304245
2024-03-11,S01,SKU003,21.99,0,0.0,21.99,13.677505493164062,300.7683457946777,300.7683457946777
2024-03-11,S02,SKU001,10.49,0,0.0,10.49,14.89689826965332,156.26846284866335,156.26846284866335
2024-03-11,S02,SKU002,15.49,0,0.0,15.49,17.24631118774414,267.14536029815673,267.14536029815673
2024-03-11,S02,SKU003,21.99,0,0.0,21.99,17.54271125793457,385.7642205619812,385.7642205619812
2024-03-11,S03,SKU001,10.49,0,0.0,10.49,17.916975021362305,187.94906797409058,187.94906797409058
2024-03-11,S03,SKU002,15.49,0,0.0,15.49,19.79793930053711,306.6700797653198,306.6700797653198
2024-03-11,S03,SKU003,21.99,0,0.0,21.99,19.23900604248047,423.0657428741455,423.0657428741455
2024-03-11,S04,SKU001,10.49,0,0.0,10.49,20.41497230529785,214.15305948257446,214.15305948257446
2024-03-11,S04,SKU002,15.49,0,0.0,15.49,22.749469757080078,352.3892865371704,352.3892865371704
2024-03-11,S04,SKU003,21.99,0,0.0,21.99,22.542221069335938,495.7034413146972,495.7034413146972
2024-03-11,S05,SKU001,10.49,0,0.0,10.49,23.87380027770996,250.4361649131775,250.4361649131775
2024-03-11,S05,SKU002,15.49,0,0.0,15.49,26.509246826171875,410.6282333374023,410.6282333374023
2024-03-11,S05,SKU003,21.99,0,0.0,21.99,25.70509910583496,565.2551293373108,565.2551293373108
2024-03-12,S01,SKU001,10.49,0,0.0,10.49,12.225214004516602,128.24249490737915,128.24249490737915
2024-03-12,S01,SKU002,15.49,0,0.0,15.49,13.88979721069336,215.15295879364015,215.15295879364015
2024-03-12,S01,SKU003,21.99,0,0.0,21.99,13.378323554992676,294.1893349742889,294.1893349742889
2024-03-12,S02,SKU001,10.49,0,0.0,10.49,14.569249153137207,152.8314236164093,152.8314236164093
2024-03-12,S02,SKU002,15.49,0,0.0,15.49,17.014543533325195,263.55527933120726,263.55527933120726
2024-03-12,S02,SKU003,21.99,0,0.0,21.99,17.202960968017578,378.29311168670654,378.29311168670654
2024-03-12,S03,SKU001,10.49,0,0.0,10.49,17.95885467529297,188.38838554382323,188.38838554382323
2024-03-12,S03,SKU002,15.49,0,0.0,15.49,19.935707092285156,308.80410285949705,308.80410285949705
2024-03-12,S03,SKU003,21.99,0,0.0,21.99,19.093534469604492,419.86682298660276,419.86682298660276
2024-03-12,S04,SKU001,10.49,0,0.0,10.49,20.367942810058594,213.65972007751466,213.65972007751466
2024-03-12,S04,SKU002,15.49,0,0.0,15.49,22.798328399658203,353.14610691070556,353.14610691070556
2024-03-12,S04,SKU003,21.99,0,0.0,21.99,22.157285690307617,487.2387123298645,487.2387123298645
2024-03-12,S05,SKU001,10.49,0,0.0,10.49,24.009851455688477,251.86334177017213,251.86334177017213
2024-03-12,S05,SKU002,15.49,0,0.0,15.49,26.382883071899414,408.67085878372194,408.67085878372194
2024-03-12,S05,SKU003,21.99,0,0.0,21.99,25.16895866394043,553.46540102005,553.46540102005
2024-03-13,S01,SKU001,10.49,0,0.0,10.49,12.833154678344727,134.6197925758362,134.6197925758362
2024-03-13,S01,SKU002,15.49,0,0.0,15.49,14.564167022705078,225.59894718170167,225.59894718170167
2024-03-13,S01,SKU003,21.99,0,0.0,21.99,14.160529136657715,311.3900357151031,311.3900357151031
2024-03-13,S02,SKU001,10.49,0,0.0,10.49,14.600017547607422,153.15418407440185,153.15418407440185
2024-03-13,S02,SKU002,15.49,0,0.0,15.49,17.185009002685547,266.1957894515991,266.1957894515991
2024-03-13,S02,SKU003,21.99,0,0.0,21.99,17.672517776489258,388.61866590499875,388.61866590499875
2024-03-13,S03,SKU001,10.49,0,0.0,10.49,18.11871337890625,190.06530334472657,190.06530334472657
2024-03-13,S03,SKU002,15.49,0,0.0,15.49,20.235261917114258,313.44420709609983,313.44420709609983
2024-03-13,S03,SKU003,21.99,0,0.0,21.99,19.628562927246094,431.63209877014157,431.63209877014157
2024-03-13,S04,SKU001,10.49,0,0.0,10.49,20.367586135864258,213.65597856521606,213.65597856521606
2024-03-13,S04,SKU002,15.49,0,0.0,15.49,22.937667846679688,355.30447494506836,355.30447494506836
2024-03-13,S04,SKU003,21.99,0,0.0,21.99,22.5320987701416,495.4808519554138,495.4808519554138
2024-03-13,S05,SKU001,10.49,0,0.0,10.49,22.97385597229004,240.9957491493225,240.9957491493225
2024-03-13,S05,SKU002,15.49,0,0.0,15.49,25.62322235107422,396.90371421813967,396.90371421813967
2024-03-13,S05,SKU003,21.99,0,0.0,21.99,25.49395179748535,560.6120000267028,560.6120000267028
2024-03-14,S01,SKU001,10.49,0,0.0,10.49,11.637151718139648,122.07372152328492,122.07372152328492
2024-03-14,S01,SKU002,15.49,0,0.0,15.49,13.092658996582031,202.80528785705567,202.80528785705567
2024-03-14,S01,SKU003,21.99,0,0.0,21.99,12.783563613891602,281.1105638694763,281.1105638694763
2024-03-14,S02,SKU001,10.49,0,0.0,10.49,14.362351417541504,150.6610663700104,150.6610663700104
2024-03-14,S02,SKU002,15.49,0,0.0,15.49,16.509023666381836,255.72477659225464,255.72477659225464
2024-03-14,S02,SKU003,21.99,0,0.0,21.99,16.76028060913086,368.55857059478757,368.55857059478757
2024-03-14,S03,SKU001,10.49,0,0.0,10.49,17.81468391418457,186.87603425979614,186.87603425979614
2024-03-14,S03,SKU002,15.49,0,0.0,15.49,19.468637466430664,301.569194355011,301.569194355011
2024-03-14,S03,SKU003,21.99,0,0.0,21.99,18.863853454589844,414.81613746643063,414.81613746643063
2024-03-14,S04,SKU001,10.49,0,0.0,10.49,20.41126251220703,214.11414375305176,214.11414375305176
2024-03-14,S04,SKU002,15.49,0,0.0,15.49,22.518749237060547,348.8154256820679,348.8154256820679
2024-03-14,S04,SKU003,21.99,0,0.0,21.99,22.143095016479492,486.926659412384,486.926659412384
2024-03-14,S05,SKU001,10.49,0,0.0,10.49,23.797632217407227,249.63716196060182,249.63716196060182
2024-03-14,S05,SKU002,15.49,0,0.0,15.49,26.20606803894043,405.93199392318724,405.93199392318724
2024-03-14,S05,SKU003,21.99,0,0.0,21.99,25.356069564819336,557.5799697303771,557.5799697303771
